Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to,Reply Message 
2018-12-22 11:37:01,Saraiva,,"b'@jeslopes_ Ola. Por favor, nos informe via DM o numero do pedido ou o CPF e o nome completo do titular do cadastro, para que possamos verificar.'",False,False,0,0,jeslopes_,"@Saraiva Nossa decepcionada. Sempre comprei com vcs mas o ultimo livro que ganhei veio com muitas avarias, nem livro usado esta naquele estado. Total falta se respeito com os leitores."
2018-12-22 11:34:23,Saraiva,,"b'@Carla__B Ola, Carla. Por favor, nos informe via DM o numero do pedido ou o CPF e o nome completo do titular do cadastro, para que possamos verificar.'",False,False,0,0,Carla__B,@Saraiva Saraiva.. como mandar um e-mail para confirmar o estorno se o link nao funciona?????
2018-12-22 11:05:31,Saraiva,,"b'@turbovix Ola, Marcio. Por favor, nos informe por DM o numero do pedido ou o CPF e o nome completo do titular do cadastro, para que possamos verificar.'",False,False,0,0,turbovix,@Saraiva Pessoal nao comprem nada na loja online da @Saraiva pois eles nao estao entregando as mercadorias e nem fazendo o reembolso dos valores. https://t.co/PxLBBLVzYH
2018-12-21 21:31:49,Saraiva,,"b'@Fsouza30 @proconspoficial Ola, Fernando. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Fsouza30,"@proconspoficial me ajuda! com um celular na @Saraiva, no qual o anuncio dizia que era novo, porem quando fui abrir o aparelho percebi que a caixa ja tinha sido aberta, e pior o celular tinha marcas de uso e fotos do antigo dono!"
2018-12-21 21:29:58,Saraiva,,"b'@co100za Ola, Marcio. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,co100za,"@Saraiva 
Ja tem tem 30 dias que minha mercadoria nao chega. Que desrespeito. Vou ser obrigado a jogar vcs na justica, pois ninguem faz nada."
2018-12-21 21:25:10,Saraiva,,"b'@midorimarce Ola, Marcer. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,midorimarce,"@Saraiva to tao braba contigo, cade meus cds? 2 semanas ja"
2018-12-21 21:24:06,Saraiva,,"b'@CarolinaJardim Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,CarolinaJardim,"alo @Saraiva, ces fizeram um pedido meu em duplicidade. e cobrou duas vezes tmb. como eu faco pra cancelar um deles, por favor? nao to conseguindo pelo site"
2018-12-21 21:06:06,Saraiva,,"b'@emillyvsc Ola. Emilly. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,emillyvsc,e eu que fiz uma compra dia 23/11 pela @Saraiva pra chegar dia 19/12 e eles mudaram a data pra 26/12 e agora a atendente eletronica me disse que o prazo e ate dia 28/12 e pra completar nao tem rastreamento do pedido... ai que saudades de quando o servico era de qualidade
2018-12-21 21:04:27,Saraiva,,"b'@JulianoSouza26 Ola, Juliano. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,JulianoSouza26,"@Saraiva Na proxima compra que pensar em fazer com voces, pedirei ao proprio escritor pra escrever pra mim... Porque acredito que seja mais rapido. Segunda e vespera de Natal e voces so me enrolam, nada do meu pedido."
2018-12-21 21:03:24,Saraiva,,"b'@mklbealright Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,mklbealright,@Saraiva EU QUERO EXPLICACOES https://t.co/MRzhhD6mRe
2018-12-21 20:58:03,Saraiva,,"b'@horoRX Ola, Tony. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,horoRX,@Saraiva to com um problema com uma compra
2018-12-21 20:56:51,Saraiva,,"b'@jumontebrasil Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,jumontebrasil,O suporte da @Saraiva pra problemas com o produto e pessimo. To tentando resolver faz um mes.
2018-12-21 20:54:10,Saraiva,,"b'@talithasreis Ola, Tatha. Podemos ajudar? Estamos disponiveis por DM.'",False,False,0,0,talithasreis,parabens @Saraiva pelo servico pessimo https://t.co/R71CKA6OKq
2018-12-21 20:51:45,Saraiva,,"b'@flavio_bb Ola, Flavio. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,flavio_bb,@Saraiva Reclamei ontem sobre um pedido que esta na transportadora e com previsao de entrega dia 06/12/2018 e ate agora nao tive nenhuma resposta. Quanto tempo demora para apurar esse problema?
2018-12-21 20:45:13,Saraiva,,"b'@andrzzm Ola, Andrezza. Orientamos que realize uma limpeza de cookies do seu navegador. Caso o problema persista, pedimos por gentileza que entre em contato com o nosso Televendas: 4003-3390. Horario de atendimento das 8h as 20h, de segunda a sabado (exceto feriados).'",False,False,0,0,andrzzm,"Alo @Saraiva me ajuda. 
O livro aparece no site com desconto quando entra no meu carrinho sai o desconto"
2018-12-21 20:33:43,Saraiva,,"b'@DiegoCesar86 Ola, Diego. Podemos ajudar? Estamos disponiveis por DM.'",False,False,0,0,DiegoCesar86,"Atendimento online da @Saraiva ta um lixo, a fila nao anda e o telefone informado nao funciona. Com essa qualidade nao me assusta estar falindo."
2018-12-21 20:32:50,Saraiva,,"b'@Cami_Meirelles Ola, Camis. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,Cami_Meirelles,"@Saraiva oi pessoal, preciso de ajuda com um pedido que fiz no site. Voces podem me ajudar?"
2018-12-21 20:30:58,Saraiva,,"b'@lovyourserlf Ola. Por gentileza, nos informe por DM o CPF, nome completo do titular do cadastro e o e-mail que deseja manter em cadastro, para que possamos gerar a senha.'",False,False,0,0,pjmwars,Ei porque eu nao to conseguindo entrar na minha conta na saraiva ?da q o email ou senha estao incorretos MAS NAO ESTAO sera q da pr resolver isso PELO AMOR DE DEUS  @Saraiva
2018-12-21 20:25:53,Saraiva,,"b'@caslu_ffc Ola, Lucax. Podemos ajudar? Estamos disponiveis por DM.'",False,False,0,1,caslu_ffc,@Saraiva me ajuda aqui to com uma duvida
2018-12-21 16:42:52,Saraiva,,b'@Rds_Paula Ola. Nos informe por DM o numero do seu CPF e o nome completo do titular do cadastro.',False,False,0,0,Rds_Paula,"Eu tinha 500 pontos para resgatar no @Saraiva plus. Isso da um desconto de 10 reais na compra. Quando eu ia efetuar a compra, nao conseguia resgatar os pontos."
2018-12-20 21:22:53,Saraiva,,"b'@eduardoteixra Ola, Eduardo. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,eduardoteixra,"@Saraiva, durante o processo de entrega de um livro a transportadora alegou que o endereco estava incorreto, tem a possibilidade de por outro? Visto que o mesmo e duas ruas proximo ao local informado."
2018-12-20 20:16:26,Saraiva,,"b'@priscilabarrena @BlogDoPim Por gentileza, nos envie no privado para que possamos atende-la.'",False,False,0,0,priscilabarrena,
2018-12-20 20:11:32,Saraiva,,"b'@fabiobueno Ola, Favio. Nos informe por DM o numero do CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,fabiobueno,"Ei @Saraiva , meu cupom de aniversario que recebi por email nao funciona...  Fiquei meio frustrado quando fui tentar comprar com 10% e toda vez que colo o codigo, o site informa ""Ops, este cupom expirou"". Me ajuda ai pra fazer meu aniversario mais feliz?"
2018-12-20 20:09:58,Saraiva,,"b'@sillymarimari Ola, Merieni. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,sillymarimari,"Saraiva tem o PIOR pos vendas do mundo. Fiz pedido dia 7, nunca nem foi enviado e eles sequer respondem as solicitacoes por e-mail... Como lida @Saraiva ?"
2018-12-20 20:08:44,Saraiva,,"b'@joaogdantass @CorreiosBR Ola, Joao. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,joaogdantass,"@Saraiva @CorreiosBR Comprei o ""Star Wars: Marcas da Guerra"" e ele chegou assim... Alguma coisa que possam fazer? https://t.co/ddNQEAvC9H"
2018-12-20 20:08:07,Saraiva,,"b'@jocivan Ola, Jocivan. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,jocivan,@Saraiva meu pedido esta com entrega prevista para dia 19/12. Hoje e dia 20. Meu pedido ja esta disponivel para retirada? No site nao mostra esta informacao https://t.co/1EquOLvON0
2018-12-20 19:54:10,Saraiva,,"b'@priscilabarrena @BlogDoPim Ola, Priscila. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,priscilabarrena,@BlogDoPim Comprei esse livro dia 07/11 pra ser entregue dia 21/11 pela @Saraiva ate agora nada e nem resposta ..
2018-12-20 19:24:16,Saraiva,,"b'@anacarolina_la Ola, Ana. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,anacarolina_la,"Tentando entrar em contato com a @Saraiva por todos os meios possiveis e sem conseguir um atendimento decente. Que vergonha, hein?!"
2018-12-20 19:23:05,Saraiva,,"b'@anwhopeiv Ola, Marcia. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,anwhopeiv,
2018-12-20 19:16:18,Saraiva,,"b'@laurmilastein Ola, Carol. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,laurmilastein,hoje e dia vinte e bom meu CD chegar hoje @Saraiva ja tem mais de um mes
2018-12-20 18:34:59,Saraiva,,"b'@emypondx Ola, Emy. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,emypondx,"@Saraiva eu estou com um pedido que no site aparecia a previsao de entrega para hoje, mas quando coloco para rastrear o pedido aparece entrega pendente - endereco incompleto desde 30/11 sendo que eu coloquei para entregar na loja, pode explicar isso?"
2018-12-20 18:32:11,Saraiva,,"b'@SouRamonao Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,SouRamonao,"E ai, @Saraiva. Vai mandar meus livro quando carai?"
2018-12-20 18:30:30,Saraiva,,b'@whoisluy Ola. O LEV tem garantia de 12 meses com o fornecedor :)',False,False,0,0,whoisluy,Meu Lev quebrou e eu nao sei o que fazer socorro @Saraiva
2018-12-20 18:25:55,Saraiva,,"b'@unitedstranger Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmo'",False,False,0,0,unitedstranger,@Saraiva pq nao consigo rastrear meus pedidos?
2018-12-20 18:24:41,Saraiva,,"b'@AndressaPrsclla Ola, Andressa. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmo'",False,False,0,0,AndressaPrsclla,"Rapaz, e o celular que eu comprei na @Saraiva na black friday e ate hoje nada?! Eu acho que cai num golpe."
2018-12-19 21:32:07,Saraiva,,"b'@thiagoa05741108 Ola, Thiago. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,thiagoa05741108,"@Saraiva Infelizmente tenho que vim nas redes sociais pra relatar o descaso da Saraiva para resolver o meu problema,de uma simples entrega de um produto ja faz mas de dois meses,ja expirou todas as datas a qual foi previstas e nada numero de protocolo:  15406828 numero de pedido:454032530"
2018-12-19 21:29:21,Saraiva,,"b'@GabeThiago Ola, Thiago. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,GabeThiago,"@Saraiva ta dificil em. Entro no site e compro uma case de silicone preto para o iPhone 7 Plus, estava tudo certo. Ai agora me chega uma case branco e para iPhone 8, o que voces podem fazer para resolver isso?"
2018-12-19 21:27:20,Saraiva,,"b'@lcshenriquee Ola, Lucas. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,lcshenriquee,@Saraiva como faco para obter o codigo de rastreio do produto que comprei ha mais de 10 dias???
2018-12-19 20:10:00,Saraiva,,"b'@eplogiof Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,eplogiof,"Dia 19 - Comprei e nao li

O mundo de sofia, porque a @Saraiva nao ENTREGOU MEUS LIVROS ATE AGORA

Entrega meus livros saraivaaaaaaaaaaa"
2018-12-19 20:02:18,Saraiva,,"b'@smurd_ Ola, Micha. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,0,smurd_,"ATENCAO SARAIVA, comprei um livro dia 14 DE OUTUBRO com previsao de entrega 28 DE NOVEMBRO!! Hoje e dia 18 de DEZEMBRO! Meus advogados entraram em contato pq nao vou ficar mais mandando email palhacada hein!! @Saraiva https://t.co/iLReQXGW47"
2018-12-19 19:47:01,Saraiva,,"b'@tealouder Ola, Laurinha. E necessario o documento e o numero do pedido. Em caso de retirada por terceiros, apenas os documentos das duas pessoas e o numero do pedido.'",False,False,0,0,tealouder,@saraiva boa noite lind@s!!!!! gostaria de saber do que precisa pra fazer a retirada da mercadoria na loja
2018-12-19 19:43:28,Saraiva,,b'@itsnones Ola. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.',False,False,0,0,itsnones,"Nao e atoa que ta falindo, ne? Engana o consumidor e faz de tudo pra nao resolver as coisas. Cartinha do procon ta chegando ai.  @Saraiva"
2018-12-19 19:42:20,Saraiva,,"b'@ana38674440 Ola, Ana. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,gahyeonsz,"@Saraiva preciso de ajuda com o meu pedido, pois ainda nao houve a confirmacao do pagamento"
2018-12-19 19:23:29,Saraiva,,"b'@AndreLzOliveira Ola, Andre. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,AndreLzOliveira,Vou compra livro na @Saraiva e ja se passa um mes e nao chegou...... Ooohhhhh demora
2018-12-19 19:22:26,Saraiva,,"b'@ehoqgld Ola, Gaby. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,ehoqgld,@Saraiva turubom que meu pedido era pra ter chegado dia 10 e hoje ja e 18
2018-12-19 19:20:32,Saraiva,,"b'@_pgyan Ola, Gomez. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,_pgyan,@saraiva eu gostaria de entender a demora do meu pedido com a texlog
2018-12-19 19:18:40,Saraiva,,"b'@macflii Ola, Neto. Nos informe por DM o numero do cartao presente,, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,macflii,"@Saraiva ganhei um cartao presente e, ao tentar usa-lo no site, diz que nao tem saldo, apesar de que no extrato do cartao diz haver saldo. Quando consertarao isso? "
2018-12-19 19:15:32,Saraiva,,"b'@ViniHaunted Ola, Vinicius. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,0,ViniHaunted,"@Saraiva Bom dia!! Quando se efetua o cancelamento de um produto que ja foi pago, porem a loja nao o tinha em estoque, em quanto tempo sou reembolsado? Estou ha dias enviando email, porem nao obtenho respostas."
2018-12-19 19:04:45,Saraiva,,"b'@DeHelice Ola, Bea. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,0,DeHelice,@Saraiva me ajudaaaa
2018-12-19 19:03:32,Saraiva,,"b'@jenniferperroni Ola, Jennifer. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,jenniferperroni,"E ai @Saraiva ? Hoje ja e dia 19. O boleto ja chegou, agora o livro que e bom nada  https://t.co/fbHsUxxw7R"
2018-12-19 18:37:07,Saraiva,,"b'@cherrydalana Ola, Malu. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,1,cherrydalana,N consigo falar com ninguem da @Saraiva sobre meu pedido. Quando a @Saraiva vai me dar retorno?
2018-12-19 18:36:03,Saraiva,,"b'@llanitta Ola, Lets. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,1,llanitta,@Saraiva to com problemas na minha compraaaa me ajudem PF
2018-12-19 18:04:57,Saraiva,,"b'@caioroch44 Ola, Caio. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,caioroch44,
2018-12-19 14:02:38,Saraiva,,"b'Ela e um aereoro pleaplan neono, um aviao... Voce ja passou pela tristeza de descobrir que a letra de uma musica que voce sempre cantou, estava errada? Conta pra gente qual e como voce cantava #AbraOMundoDasLetras https://t.co/F4jqTPiSKX'",False,False,0,21,,
2018-12-18 22:06:03,Saraiva,,"b'@MeloTN Ola, Thiago. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,0,MeloTN,@Saraiva Preciso de ajuda com meu pedido!
2018-12-18 22:05:00,Saraiva,,"b'@RenanAegir Ola, Renan. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,RenanAegir,@Saraiva como consigo cancelar um pedido ? Fiquei 25 minutos na linha ouvindo a musica e nada...
2018-12-18 19:47:05,Saraiva,,"b'@fireflie_ Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,fireflie_,"Quando no site da @saraiva diz ""encomenda em  rua para entrega"" significa que esta na rua para entrega MESMO?"
2018-12-18 19:36:55,Saraiva,,"b'@sorriapaulaf Ola, Rayane. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,sorriapaulaf,"@Saraiva como faco pra saber quando meu livro vai chegar? no site diz que chegaria dia 4, hoje ja e 18 e nada"
2018-12-18 19:34:39,Saraiva,,"b'@HelloTalita Ola, Talita. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,HelloTalita,"Fiz a compra na sexta, debitou no cartao na mesma hora, mas ate agora nada de atualizar o status da compra e confirmar o pagamento. Sera se estou sendo enganada pela @Saraiva ?"
2018-12-18 19:29:56,Saraiva,,"b'@AndrePeroba10 Ola, Andre. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,AndrePeroba10,@Saraiva Ate quando terei de esperar para receber meu pedido feito ha exatamente dois meses. Nao consigo falar pelo telefone e por e-mail so obtenho respostas automaticas. Total descaso com o consumidor. E desse jeito que voces pretendem se recuperar da falencia?
2018-12-18 19:26:26,Saraiva,,"b'@jaugustorezende Ola, Joao. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,0,jaugustorezende,"@Saraiva Como assim ""Nao podemos atende-lo no momento porque estamos fora do horario de atendimento.."" Nao faz o menor sentido isso. Ademais, tanto por telefone quanto no chat alegam a mesma coisa. https://t.co/K5jTw1eD9B"
2018-12-18 19:23:15,Saraiva,,"b'@fairchildheron Ola, Vic. Nos informe por DM o numero do CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,fairchildheron,Eu to desde ontem tentando comprar no site da @Saraiva e nao consigo terminar a compra. Ja falei com diversos atendentes que me mandam ligar pra outros numeros. Ai quando eu vou ligar dizem que estao em manutencao
2018-12-18 19:19:07,Saraiva,,"b'@leonotre Ola, Leo. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,leonotre,"@Saraiva , estou tentando fazer uma devolucao desde ontem, porem o site nao permite. Quando ira normalizar? Obrigado. https://t.co/YRs8Al63C9"
2018-12-18 19:06:43,Saraiva,,"b'@VenaoOficial Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,VenaoOficial,"o atendimento da @Saraiva e medonho, duas compras com problema, chat com fila interminavel, telefone ninguem atende, e-mail ninguem responde"
2018-12-18 18:40:08,Saraiva,,"b'@rhysandnight Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,rhysandnight,"mano eu nao to acreditando QUE JA E DIA 18 E A @Saraiva AINDA NAO ENVIO MEUS LIVROS faz quase um ano nao sai do ""enviado para a transportadora"" A PREVISAO DE ENTREGA TA DIA 10 E NADA AINDA"
2018-12-18 18:37:42,Saraiva,,"b'@RayssaLauer Ola, Rayssa. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,RayssaLauer,"@Saraiva cade meu livro?? 
18 dias esperando ja"
2018-12-18 18:37:03,Saraiva,,"b'@lauer1981 Ola, Klayton. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,lauer1981,@Saraiva O livro da minha filha esta na transportadora desde o dia 06/12!!!! O que esta acontecendo????
2018-12-18 18:35:36,Saraiva,,"b'@gabiftakeda Ola, Takeda. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,gabiftakeda,@Saraiva cade meu livro???
2018-12-18 18:32:31,Saraiva,,"b'@madubbk Ola, Madeusa. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,madubbk,Meu deus cade meu livro @saraiva porra
2018-12-18 18:28:25,Saraiva,,"b'@queenthami Ola, Thamis. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,queenthami,"legal que a @Saraiva me mandou email dizendo que meu pedido foi entregue, UAI????!!! so se foi em um mundo paralelo"
2018-12-18 18:27:15,Saraiva,,"b'@Lonerism96 Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Lonerism96,@Saraiva kd meu livro o degracadddd
2018-12-18 18:18:40,Saraiva,,"b'@fellipe_martins Ola, Fellipe. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,fellipe_martins,@Saraiva fui ver o status do meu pedido e ele esta em transporte desde novembro..  com preciso de entrega pra janeiro (Em uma das paginas..  na outra nem tem essa informacao).. ta certo isso?
2018-12-18 18:14:09,Saraiva,,"b'@luuan__ Ola, Luan. Nos informe por DM o numero do CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,luuan__,
2018-12-18 18:08:38,Saraiva,,"b'@TZkingsmalik Ola, Thi. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,TZkingsmalik,Ha 6 minutos com a musiquinha da @Saraiva nos meus ouvidos e ngm me atende kkkk sobre um pedido de MARCO que nunca chegou. Haja!!
2018-12-18 18:04:10,Saraiva,,"b'@maaaridiaz Ola, Mari. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,maaaridiaz,@Saraiva cade a confirmacao de pagamento? Ou qualquer atualizacao sobre meu pedido?
2018-12-18 17:54:36,Saraiva,,"b'@evve_lino Ola, Ev. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,Evelinno0,"Alo @Saraiva, veio meu pedido cancelado e cobrou duas vezes no cartao."
2018-12-18 17:47:23,Saraiva,,"b'@ultraviolencese @ZaynNewsBRA Ola, Lucas. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,1,ultraviolencese,@Saraiva @ZaynNewsBRA @Saraiva tem como voces me responderem?
2018-12-18 17:43:59,Saraiva,,"b'@gabriellesrosa Ola, Gabrielle. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,gabriellesrosa,@Saraiva Estou tentando falar a tarde toda no atendimento de voces e sem exito. Diz que nunca tem um atendente disponivel. Eu preciso resolver um problema urgente em relacao ao pedido numero 456265490. Como proceder?
2018-12-18 17:30:11,Saraiva,,"b'@pedrodeveracruz Ola, Pedro. Nos informe por DM o motivo do contato, numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,pedrodeveracruz,"@Saraiva Cade meus livros, Saraiva? Mas que inferno."
2018-12-18 17:29:29,Saraiva,,"b'@cakardash Ola, Carol. Nos informe por DM o CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,cakardash,"Oi @Saraiva gostaria de comprar no site e pegar na loja mas o site de vcs ta horrivel, como q faz?!??? Aff tava com sdds de comprar em vcs massss ne"
2018-12-18 17:27:19,Saraiva,,"b'@GuilhermeFalch1 Ola, Guilherme. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,GuilhermeFalch1,"@Saraiva oi Saraiva. Gostaria de saber se meu pedido pode vir antes do prazo, pq preciso avisar o porteiro etc. Caso venha, como vou saber?"
2018-12-18 17:25:02,Saraiva,,"b'@mariaclararf @amazonBR Ola, Maria. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,mariaclararf,"A @Saraiva me avisa que preciso pedir o cancelamento e o dinheiro volta no site. TODA VEZ QUE EU TENTO o site avisa que nao foi possivel concluir a transacao. Pedi o livro na @amazonBR , ele chega quinta-feira."
2018-12-18 17:23:16,Saraiva,,b'@couldbemaIik Ola. Ainda nao temos uma data prevista para o lancamento.',False,False,0,0,couldbemaIik,@saraiva quero saber quando vai chegar o hino icarus falls pra venda?
2018-12-18 17:22:28,Saraiva,,"b'@sensesnarry Ola, Thai. Ainda nao temos uma data prevista para o lancamento.'",False,False,0,0,sensesnarry,@Saraiva alguma previsao pra vcs comecarem a vender o novo cd do zayn?
2018-12-18 17:20:42,Saraiva,,"b'@nandaprediger Ola, Fe. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,nandaprediger,"Esse site da @Saraiva ta uma bosta, to tentando fazer uma troca de livro e so da erro no servidor, que dor de cabeca"
2018-12-18 17:19:08,Saraiva,,"b'@Gabriel27536967 Ola, Gabriel. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Gabriel27536967,
2018-12-17 22:03:32,Saraiva,,"b'@llostinshawn Ola, Ste. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,youthurrea,@Saraiva cade meu livro anjo??
2018-12-17 21:51:40,Saraiva,,"b'@GuilhermeMazz15 Ola, Guilherme. Nos passe essas informacoes pelo DM/privado para que possamos lhe ajudar.'",False,False,0,0,GuilhermeMazz15,"@Saraiva Guilherme Cesar Mazzo
Pedido 433273145
Protocolo 14437199"
2018-12-17 21:48:29,Saraiva,,"b'@avelar_hew @tvquaseverso Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para solicitarmos a devolucao.'",False,False,0,0,avelar_hew,"Olha q porcaria de servico a @Saraiva

faz! Eu fiz a pre compra do livro do 

choquedecultura_

@tvquaseverso

e devido a demora eu cancelei e comprei na Amazon. O cancelamento foi... https://t.co/wNw4PLfW3o"
2018-12-17 21:46:34,Saraiva,,"b'@SadForNoReasons Ola, Hexa. Como podemos ajudar? Duvidas sobre pedido precisamos que informe por DM o numero e nome do titular para verificarmos.'",False,False,0,0,SadForNoReasons,@Saraiva ALO SARAIVA EU PRECISO DE AJUDA
